$16,enterprise software$
$3199,events$
$3199,event management$
$3199,curated web$
$3204,mobile$
$3204,financial services$
$3204,personal finance$
$3204,finance technology$
$3206,clean technology$
$3213,digital media$
$3213,social media$
$3213,writers$
$3214,social media$
$3225,payments$
$3225,loyalty programs$
$3225,personal finance$
$3225,deals$
$3228,mobile advertising$
$3228,application platforms$
$3231,health care$
$3231,health and wellness$
$3231,mobile health$
$3232,analytics$
$3232,big data$
$3232,usability$
$3232,chat$
$3233,advertising$
$3233,mobile advertising$
$3233,advertising platforms$
$3233,bridging online and offline$
$3239,video games$
$3239,mobile games$
$3239,developer tools$
$3243,SaaS$
$3243,advertising$
$3243,lead generation$
$3243,CRM$
$3252,nanotechnology$
$3257,social media$
$3257,analytics$
$3257,publishing$
$3257,real time$
$3258,social media$
$3258,advertising platforms$
$3258,social media marketing$
$3258,social media advertising$
$3259,consumer internet$
$3259,financial services$
$3259,lead generation$
$3259,personal finance$
$3260,consumer internet$
$3260,mobile$
$3260,digital media$
$3260,advertising$
$3261,fantasy sports$
$3266,SaaS$
$3266,education$
$3266,training$
$3274,health care information technology$
$3274,medication adherence$
$3277,mobile$
$3277,enterprise software$
$3277,security$
$3277,artificial intelligence$
$3282,publishing$
$3282,events$
$3284,publishing$
$3284,design$
$3284,blogging platforms$
$3284,content$
$3287,mobile$
$3288,mobile$
$3289,SaaS$
$3289,enterprise software$
$3289,infrastructure$
$3289,technology$
$3292,online dating$
$3295,digital media$
$3295,social media$
$3295,communities$
$3295,social media platforms$
$3296,education$
$3296,crowdsourcing$
$3296,bridging online and offline$
$3306,mobile payments$
$3309,video$
$3309,advertising$
$3309,advertising platforms$
$3309,online video advertising$
$3312,social media$
$3312,SaaS$
$3312,online travel$
$3312,travel$
$3316,restaurants$
$3316,online dating$
$3316,nightlife$
$3317,social media$
$3317,messaging$
$3317,contact management$
$3317,sms$
$3318,SaaS$
$3318,platforms$
$3318,collaboration$
$3318,email$
$3319,machine learning$
$3319,social media monitoring$
$3319,natural language processing$
$3319,predictive analytics$
$3321,SaaS$
$3321,e-commerce$
$3321,CRM$
$3321,photography$
$3325,e-commerce$
$3325,online travel$
$3325,social travel$
$3325,adventure travel$
$3326,consumer goods$
$3326,retail$
$3326,groceries$
$3335,social media$
$3335,SaaS$
$3335,music$
$3335,application platforms$
$3336,e-commerce$
$3336,consumer goods$
$3336,specialty foods$
$3336,coffee$
$3339,e-commerce$
$3339,lead generation$
$3339,social commerce$
$3339,health and wellness$
$3345,social games$
$3345,music$
$3345,facebook applications$
$3345,mobile games$
$3348,e-commerce$
$3348,food and beverages$
$3348,local$
$3348,restaurants$
$3363,consumer internet$
$3363,social media$
$3363,internet$
$3363,advertising$
$3368,mobile$
$3368,mobile advertising$
$3370,clean technology$
$3370,aquaculture$
$3372,SaaS$
$3372,enterprise software$
$3372,analytics$
$3372,small and medium businesses$
$3373,social commerce$
$3373,parenting$
$3373,kids$
$3373,collaborative consumption$
$3377,education$
$3377,training$
$3377,corporate training$
$3377,event management$
$3379,social media$
$3379,facebook applications$
$3379,social media platforms$
$3379,social media marketing$
$3380,SaaS$
$3380,cloud computing$
$3380,development platforms$
$3380,developer tools$
$3383,social media$
$3383,personal data$
$3384,B2B$
$3389,social media$
$3389,sales and marketing$
$3393,business travelers$
$3395,payments$
$3395,personal finance$
$3395,mobile payments$
$3395,lifestyle$
$3396,e-commerce$
$3399,mobile$
$3399,e-commerce$
$3399,technology$
$3399,legal$
$3400,social commerce$
$3400,reviews and recommendations$
$3401,SaaS$
$3401,analytics$
$3401,SEO$
$3401,marketing$
$3403,sales and marketing$
$3403,location based services$
$3403,local$
$3404,games$
$3404,education$
$3404,kids$
$3404,edutainment$
$3410,SaaS$
$3410,small and medium businesses$
$3410,entrepreneur$
$3415,SaaS$
$3415,transportation$
$3415,software$
$3415,logistics$
$3417,recruiting$
$3418,games$
$3418,social games$
$3418,online dating$
$3420,social commerce$
$3420,gift registries$
$3420,gift exchange$
$3422,e-commerce$
$3422,fashion$
$3422,art$
$3422,licensing$
$3423,e-commerce$
$3423,marketplaces$
$3423,flash sales$
$3423,crowdfunding$
$3433,small and medium businesses$
$3433,personal health$
$3433,health and wellness$
$3433,wholesale$
$3436,social media$
$3436,film$
$3436,communities$
$3436,film production$
$3437,education$
$3437,eda tools$
$3437,high tech$
$3442,cloud computing$
$3442,web design$
$3442,design$
$3442,development platforms$
$3447,location based services$
$3447,local coupons$
$3447,deals$
$3447,monetization$
$3451,SaaS$
$3451,e-commerce$
$3451,postal and courier services$
$3451,transportation$
$3453,health care$
$3453,fitness$
$3453,personal health$
$3453,rehabilitation$
$3458,hardware$
$3458,SaaS$
$3458,cloud computing$
$3458,consumer electronics$
$3460,mobile$
$3460,education$
$3460,business services$
$3460,events$
$3463,mobile$
$3463,qr codes$
$3463,events$
$3463,ticketing$
$3464,education$
$3464,bridging online and offline$
$3464,polling$
$3464,teachers$
$3473,medical$
$3473,iphone$
$3473,ipad$
$3473,mobile health$
$3474,mobile$
$3474,location based services$
$3474,deep information technology$
$3474,wireless$
$3479,SaaS$
$3479,enterprise software$
$3479,real estate$
$3479,B2B$
$3483,consumer internet$
$3483,search$
$3483,crowdsourcing$
$3483,reviews and recommendations$
$3490,mobile$
$3490,video$
$3490,location based services$
$3490,crowdsourcing$
$3493,location based services$
$3493,mobile advertising$
$3493,maps$
$3493,gps$
$3494,mobile$
$3494,fitness$
$3494,personal health$
$3494,health and wellness$
$3496,consumer internet$
$3496,information services$
$3496,deep information technology$
$6017,robotics$
$6017,ventures for good$
$6017,therapeutics$
$6017,parenting$
$6028,mobile$
$6028,mobile commerce$
$6028,photography$
$6028,printing$
$6035,mobile$
$6035,social media$
$6035,information technology$
$6035,ventures for good$
$6057,SaaS$
$6057,project management$
$6057,collaboration$
$6057,legal$
$6060,business services$
$6060,information services$
$6060,deals$
$6060,mobile coupons$
$6064,consumer internet$
$6064,social media$
$6064,internet$
$6073,big data$
$6073,ventures for good$
$6073,finance technology$
$6098,digital media$
$6098,kids$
$6098,subscription businesses$
$6098,reading apps$
$6105,mobile$
$6105,e-commerce$
$6105,retail technology$
$6105,Fashion Tech$
$6110,digital media$
$6110,social media$
$6110,media$
$6110,social bookmarking$
$6142,financial services$
$6142,information technology$
$6142,ventures for good$
$6142,pre seed$
$6165,SaaS$
$6165,enterprise software$
$6165,telecommunications$
$6165,voip$
$6178,SaaS$
$6178,lead generation$
$6178,mobile commerce$
$6185,digital media$
$6185,publishing$
$6185,crowdsourcing$
$6185,translation$
$6189,predictive analytics$
$6192,mobile$
$6192,mobile commerce$
$6192,retail technology$
$6192,mobile coupons$
$6208,e-commerce$
$6208,fashion$
$6208,retail technology$
$6215,retail technology$
$6215,bridging online and offline$
$6215,data mining$
$6215,local commerce$
$6224,social media$
$6224,automotive$
$6224,social commerce$
$6224,social network media$
$6228,social media$
$6228,loyalty programs$
$6228,direct advertising$
$6235,SaaS$
$6235,CRM$
$6235,politics$
$6242,consumer internet$
$6244,media$
$6244,video$
$6244,advertising$
$6244,music$
$6261,e-commerce$
$6261,retail$
$6261,fashion$
$6261,augmented reality$
$6279,families$
$6279,parenting$
$6279,private social networking$
$6279,k 12 education$
$6304,cloud data services$
$6308,online travel$
$6308,bridging online and offline$
$6308,adventure travel$
$6328,SaaS$
$6328,local$
$6328,small and medium businesses$
$6328,bridging online and offline$
$6336,mobile$
$6336,security$
$6336,android$
$6343,hardware$
$6343,video games$
$6343,human computer interaction$
$6343,content$
$6357,consumer goods$
$6357,retail$
$6357,manufacturing$
$6357,sports$
$6382,analytics$
$6382,food and beverages$
$6382,ventures for good$
$6382,health and wellness$
$6398,automotive$
$6398,marketplaces$
$6398,bridging online and offline$
$6398,disruptive models$
$6401,sports$
$6401,video games$
$6401,toys$
$6401,collectibles$
$6418,news$
$6418,blogging platforms$
$6418,colleges$
$6418,writers$
$6422,mobile$
$6422,enterprise software$
$6422,developer tools$
$6422,it management$
$6427,mobile$
$6427,social media$
$6427,messaging$
$6427,private social networking$
$6434,digital media$
$6434,media$
$6434,consumer electronics$
$6434,women-focused$
$6442,iphone$
$6446,analytics$
$6446,big data$
$6446,identity management$
$6446,curated web$
$6450,consumer internet$
$6450,health care$
$6450,medical$
$6450,information technology$
$6459,music$
$6459,audio$
$6459,technology$
$6468,SaaS$
$6468,B2B$
$6468,events$
$6468,event management$
$6469,photography$
$6469,musicians$
$6469,artists globally$
$6469,designers$
$6482,media$
$6482,analytics$
$6482,platforms$
$6482,video streaming$
$6496,digital media$
$6496,social media$
$6496,pets$
$6497,social media$
$6497,internet$
$6497,online dating$
$6528,advertising$
$6528,twitter applications$
$6528,big data$
$6528,interest graph$
$6548,real estate$
$6548,services$
$6551,sports$
$6565,big data$
$6565,visualization$
$6565,social media platforms$
$6565,advertising platforms$
$6568,games$
$6568,governments$
$6568,serious games$
$6569,small and medium businesses$
$6569,web development$
$6569,designers$
$6569,wordpress$
$6571,design$
$6571,ios$
$6571,web development$
$6577,defense$
$6577,homeland security$
$6577,public safety$
$6580,social media$
$6580,online travel$
$6580,vacation rentals$
$6582,digital media$
$6582,publishing$
$6582,audiobooks$
$6583,social media$
$6583,financial services$
$6588,cloud computing$
$6588,education$
$6588,entrepreneur$
$6592,analytics$
$6592,energy efficiency$
$6592,big data$
$6592,green building$
$6598,restaurants$
$6614,mobile$
$6614,social media$
$6614,families$
$6614,high school students$
$6615,clean energy$
$6615,energy storage$
$6615,water$
$6615,concentrated solar power$
$6618,consumer internet$
$6618,social media$
$6618,search$
$6618,big data$
$6633,real estate$
$6633,video$
$6633,marketplaces$
$6633,online video advertising$
$6643,search$
$6643,video games$
$6643,real time$
$6643,blogging platforms$
$6649,SaaS$
$6649,business productivity$
$6649,sales automation$
$6649,marketing automation$
$6657,mobile$
$6657,social media$
$6657,photo sharing$
$6662,local$
$6662,iphone$
$6662,photo sharing$
$6662,social travel$
$6668,families$
$6668,parenting$
$6677,social media$
$6677,advertising$
$6677,analytics$
$6677,deals$
$6692,retail$
$6692,mobile commerce$
$6692,custom retail$
$6692,retail technology$
$6702,startups$
$6702,recruiting$
$6702,venture capital$
$6702,angel investing$
$6703,medical devices$
$6703,sports$
$6703,rehabilitation$
$6726,digital media$
$6726,music$
$6726,audio$
$6726,edutainment$
$6764,search$
$6764,ipad$
$6764,android$
$6764,kids$
$6771,health care$
$6771,health care information technology$
$6771,personal health$
$6771,health and wellness$
$6780,social games$
$6780,analytics$
$6780,predictive analytics$
$6780,big data analytics$
$6819,social games$
$6819,education$
$6819,sports$
$6819,educational games$
$6821,real estate$
$6821,financial services$
$6830,consumer internet$
$6842,internet$
$6842,platforms$
$6842,politics$
$6842,apps$
$6845,SaaS$
$6845,enterprise software$
$6845,financial services$
$6845,finance technology$
$6848,consumer internet$
$6848,real estate$
$6848,financial services$
$6848,information technology$
$6849,consumer internet$
$6849,clean technology$
$6849,social commerce$
$6849,bridging online and offline$
$6878,SaaS$
$6878,services$
$6878,small and medium businesses$
$6880,mobile$
$6880,productivity software$
$6880,email$
$6880,private social networking$
$6893,B2B$
$6893,big data$
$6893,ventures for good$
$6893,application platforms$
$6894,mobile commerce$
$6894,twitter applications$
$6894,blogging platforms$
$6894,farmers market$
$6903,video$
$6903,sports$
$6903,training$
$6903,Social$
$6906,location based services$
$6906,mobile commerce$
$6906,mobile advertising$
$6917,mobile$
$6917,social media$
$6917,location based services$
$6917,online dating$
$6918,social media$
$6925,social media$
$6925,social games$
$6925,online dating$
$6937,digital media$
$6937,real estate$
$6937,online travel$
$6937,surfing community$
$6952,mobile$
$6952,location based services$
$6952,ios$
$6952,q&a$
$6965,transportation$
$6965,taxis$
$6965,public transportation$
$6979,mobile$
$6979,enterprise software$
$6979,social media platforms$
$6979,application platforms$
$6980,consumer internet$
$6980,SaaS$
$6980,marketplaces$
$6980,recruiting$
$6981,ad targeting$
$6981,mobile advertising$
$6981,iphone$
$6981,mobile games$
$6986,music$
$6986,small and medium businesses$
$6989,mobile$
$6989,social media$
$6989,mobile advertising$
$6989,gamification$
$6999,food and beverages$
$6999,organic food$
$7010,mobile$
$7010,food and beverages$
$7010,reviews and recommendations$
$7021,social media$
$7021,video$
$7021,music$
$7021,artists globally$
$7024,mobile games$
$7037,made in italy$
$7048,social media$
$7072,mobile commerce$
$7072,mobile advertising$
$7072,mobile payments$
$7087,online reservations$
$7087,events$
$7091,advertising exchanges$
$7091,social commerce$
$7091,social media platforms$
$7091,advertising platforms$
$7095,SaaS$
$7095,intelligent systems$
$7095,development platforms$
$7095,internet of things$
$7098,search$
$7098,online travel$
$7098,maps$
$7098,transportation$
$7099,weddings$
$7099,events$
$7100,digital media$
$7100,social media$
$7100,cloud computing$
$7100,music services$
$7126,mobile$
$7126,storage$
$7126,publishing$
$7126,messaging$
$7153,location based services$
$7153,mobile games$
$7160,retail$
$7168,social media$
$7168,crowdsourcing$
$7168,collaboration$
$7168,photo sharing$
$7170,small and medium businesses$
$7170,software$
$7173,mobile$
$7173,sales and marketing$
$7173,location based services$
$7173,online travel$
$7179,mobile advertising$
$7179,advertising platforms$
$7179,ios$
$7179,android$
$7181,social games$
$7181,entertainment$
$7181,iphone$
$7181,android$
$7193,maps$
$7193,social travel$
$7193,adventure travel$
$7193,travel & tourism$
$7215,SaaS$
$7215,sales and marketing$
$7215,CRM$
$7215,sales automation$
$7227,advertising$
$7227,social media marketing$
$7227,brand marketing$
$7227,predictive analytics$
$7228,online travel$
$7256,cloud computing$
$7256,tv station$
$7259,marketplaces$
$7259,small and medium businesses$
$7259,professional services$
$7259,legal$
$7261,enterprise security$
$7261,wireless$
$7261,biometrics$
$7261,mobile security$
$7267,communities$
$7267,social commerce$
$7267,families$
$7267,parenting$
$7269,mobile$
$7269,social media$
$7269,mobile commerce$
$7269,local$
$7273,e-commerce$
$7273,open source$
$7273,small and medium businesses$
$7273,online shopping$
$7276,biotechnology$
$7276,hardware$
$7276,health care$
$7276,electronics$
$7281,SaaS$
$7281,publishing$
$7281,freemium$
$7281,technology$
$7332,payments$
$7332,food and beverages$
$7332,mobile payments$
$7332,point of sale$
$7341,information technology$
$7341,analytics$
$7341,natural language processing$
$7341,legal$
$7342,games$
$7342,social games$
$7342,video games$
$7342,casual games$
$7350,social media$
$7350,e-commerce$
$7350,fashion$
$7350,social commerce$
$7382,education$
$7382,search$
$7382,semantic search$
$7382,k 12 education$
$7407,health care$
$7407,medical$
$7411,social media$
$7411,news$
$7411,social media platforms$
$7411,content discovery$
$7415,clean technology$
$7415,consumer goods$
$7415,retail$
$7415,ventures for good$
$7416,mobile$
$7416,biometrics$
$7433,corporate wellness$
$7433,health and wellness$
$7433,psychology$
$7433,medical professionals$
$7452,analytics$
$7452,agriculture$
$7452,unmanned air systems$
$7452,drones$
$7455,e-commerce$
$7455,marketplaces$
$7455,online shopping$
$7455,collaborative consumption$
$7474,video streaming$
$7474,digital signage$
$7474,digital entertainment$
$7474,film distribution$
$7475,general public worldwide$
$7476,social media$
$7476,location based services$
$7476,marketplaces$
$7476,communities$
$7484,mobile$
$7484,social media$
$7484,communities$
$7484,art$
$7489,media$
$7489,education$
$7489,film$
$7489,language learning$
$7490,social media$
$7492,SaaS$
$7492,enterprise software$
$7492,video$
$7492,cloud management$
$7510,SaaS$
$7510,human resources$
$7510,corporate wellness$
$7510,enterprise 2.0$
$7523,social media$
$7523,information technology$
$7523,analytics$
$7523,big data$
$7529,social media$
$7529,retail$
$7529,analytics$
$7529,social commerce$
$7546,internet$
$7546,college campuses$
$7546,startups$
$7546,universities$
$7547,mobile$
$7547,enterprise software$
$7547,productivity software$
$7547,file sharing$
$7578,networking$
$7578,recruiting$
$7578,career management$
$7578,social network media$
$7583,digital media$
$7583,SaaS$
$7583,B2B$
$7583,mobile advertising$
$7585,SaaS$
$7585,enterprise software$
$7585,information technology$
$7585,retail technology$
$7601,infrastructure$
$7601,internet infrastructure$
$7601,big data$
$7601,big data analytics$
$7607,business services$
$7607,small and medium businesses$
$7607,bridging online and offline$
$7615,social media$
$7615,music$
$7615,social media marketing$
$7615,musicians$
$7618,social media marketing$
$7618,rfid$
$7618,events$
$7618,nfc$
$7626,e-commerce$
$7626,online travel$
$7626,reviews and recommendations$
$7626,adventure travel$
$7630,mobile$
$7630,social media$
$7630,online dating$
$7645,mobile$
$7645,location based services$
$7645,deals$
$7645,events$
$7660,SaaS$
$7660,hospitality$
$7660,loyalty programs$
$7660,nightlife$
$7663,big data$
$7663,developer apis$
$7663,groceries$
$7663,health and wellness$
$7671,SaaS$
$7671,enterprise software$
$7671,developer tools$
$7697,mobile$
$7697,insurance$
$7697,auto$
$7697,big data analytics$
$7711,mobile$
$7711,productivity software$
$7717,social media$
$7717,collaboration$
$7717,creative$
$7717,ebooks$
$7719,consumer internet$
$7719,information technology$
$7719,innovation engineering$
$7719,mobile software tools$
$7725,food and beverages$
$7725,water$
$7725,organic food$
$7727,internet$
$7727,graphics$
$7727,crowdsourcing$
$7727,design$
$7735,events$
$7735,professional networking$
$7760,enterprise software$
$7760,development platforms$
$7760,social recruiting$
$7760,recruiting$
$7782,social activists$
$7789,cloud computing$
$7789,development platforms$
$7789,developer tools$
$7789,cloud infrastructure$
$7806,health care$
$7806,cloud computing$
$7806,health care information technology$
$7806,mobile health$
$7817,machine learning$
$7817,user testing$
$7817,software$
$7824,social media$
$7824,SaaS$
$7824,small and medium businesses$
$7824,human resources$
$7829,consumer internet$
$7829,web design$
$7829,startups$
$7829,developer tools$
$7849,social bookmarking$
$7849,browser extensions$
$7849,content discovery$
$7849,social network media$
$7877,consumer internet$
$7877,media$
$7877,social bookmarking$
$7895,diagnostics$
$7895,health care information technology$
$7895,personal health$
$7895,mobile health$
$7896,web design$
$7896,web development$
$7896,web hosting$
$7900,digital media$
$7900,film$
$7900,television$
$7900,video on demand$
$7901,beauty$
$7901,health and wellness$
$7924,e-commerce$
$7924,food and beverages$
$7924,wine and spirits$
$7924,deals$
$7925,consumer internet$
$7925,investment management$
$7925,reviews and recommendations$
$7925,data mining$
